id,q1,q2,q3,q4,q5,q6,q7,q8,BLOCK,choiceid,ALT,SELECT,choice,ASC,small.gain,small.loss,big.loss,big.gain,municipal,state,private,cooperative,mi1,mi4,mi8,mi10,bill,STR,white,female,age,univ_degr,income,wages,self.emp,pol_dem,pol_ind,pol_rep,coast_rec,mean_nep,mean_rel,mean_met,mean_inst,mean_mor,oper,att_w_US,const_st,wf_rec,sup,opp,dis,skep,int,af,con,cur,ap,enth,app,abuse_nep,bal_r_nep,crisis_r_nep,spaceship_nep,bau_nep,extract_r_ins,loss_r_ins,decade_r_mor,comm_rel,wild_rel,clean_inst,tech,tech_r,iden_rel,kin_rel,right_r_mor,health_rel,other_rel,kin_met,resp_met,iden_met,other_met,lat,long,zip_code,ResponseID,obs,obs1_24
87,1,2,3,2,1,2,3,2,1,8,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8708,1,0,60,0,7,0,0,1,0,0,1,1.6,3.67,3,3,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,3,2,4,3,4,3,3,4,4,2,4,3,3,3,3,3,41.7775,-71.4333,2190,R_dnCWkQjzaAdOzxb,obs24,24
88,1,2,2,2,1,1,1,2,1,1,1,1,TRUE,1,1,0,0,0,0,1,0,0,1,0,0,0,1,8801,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.79499817,-71.2256012,2215,R_eaDEHuW687d6R37,obs1,1
88,1,2,2,2,1,1,1,2,1,1,2,1,FALSE,1,0,1,0,0,0,0,1,0,0,0,1,0,5,8801,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.79499817,-71.2256012,2215,R_eaDEHuW687d6R37,obs2,2
88,1,2,2,2,1,1,1,2,1,1,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8801,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.79499817,-71.2256012,2215,R_eaDEHuW687d6R37,obs3,3
88,1,2,2,2,1,1,1,2,1,2,1,2,FALSE,1,0,1,0,0,0,0,0,1,0,0,1,0,1,8802,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.79499817,-71.2256012,2215,R_eaDEHuW687d6R37,obs4,4
88,1,2,2,2,1,1,1,2,1,2,2,2,TRUE,1,1,0,0,0,1,0,0,0,1,0,0,0,5,8802,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.79499817,-71.2256012,2215,R_eaDEHuW687d6R37,obs5,5
88,1,2,2,2,1,1,1,2,1,2,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8802,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.79499817,-71.2256012,2215,R_eaDEHuW687d6R37,obs6,6
88,1,2,2,2,1,1,1,2,1,3,1,2,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,5,8803,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.79499817,-71.2256012,2215,R_eaDEHuW687d6R37,obs7,7
88,1,2,2,2,1,1,1,2,1,3,2,2,TRUE,1,0,1,0,0,0,1,0,0,1,0,0,0,10,8803,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.79499817,-71.2256012,2215,R_eaDEHuW687d6R37,obs8,8
88,1,2,2,2,1,1,1,2,1,3,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8803,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs9,9
88,1,2,2,2,1,1,1,2,1,4,1,2,FALSE,1,0,0,1,0,0,0,0,1,1,0,0,0,5,8804,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs10,10
88,1,2,2,2,1,1,1,2,1,4,2,2,TRUE,1,1,0,0,0,0,0,1,0,0,1,0,0,10,8804,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs11,11
88,1,2,2,2,1,1,1,2,1,4,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8804,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs12,12
88,1,2,2,2,1,1,1,2,1,5,1,1,TRUE,1,0,0,0,1,0,1,0,0,1,0,0,0,1,8805,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs13,13
88,1,2,2,2,1,1,1,2,1,5,2,1,FALSE,1,1,0,0,0,0,0,1,0,0,1,0,0,5,8805,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs14,14
88,1,2,2,2,1,1,1,2,1,5,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8805,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs15,15
88,1,2,2,2,1,1,1,2,1,6,1,1,TRUE,1,0,1,0,0,1,0,0,0,1,0,0,0,5,8806,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs16,16
88,1,2,2,2,1,1,1,2,1,6,2,1,FALSE,1,0,0,1,0,0,1,0,0,0,1,0,0,1,8806,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs17,17
88,1,2,2,2,1,1,1,2,1,6,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8806,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs18,18
88,1,2,2,2,1,1,1,2,1,7,1,1,TRUE,1,0,0,0,1,0,0,1,0,1,0,0,0,10,8807,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs19,19
88,1,2,2,2,1,1,1,2,1,7,2,1,FALSE,1,0,0,1,0,1,0,0,0,0,0,0,1,5,8807,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs20,20
88,1,2,2,2,1,1,1,2,1,7,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8807,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs21,21
88,1,2,2,2,1,1,1,2,1,8,1,2,FALSE,1,0,1,0,0,0,0,0,1,0,1,0,0,5,8808,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs22,22
88,1,2,2,2,1,1,1,2,1,8,2,2,TRUE,1,1,0,0,0,1,0,0,0,0,0,1,0,1,8808,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs23,23
88,1,2,2,2,1,1,1,2,1,8,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8808,0,1,24,1,3,0,0,1,0,0,1,4.4,4.5,2,3.33,2.5,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,4,4,5,4,5,4,5,3,3,4,5,5,4,5,1,3,3,1,42.795,-71.2256,2215,R_eaDEHuW687d6R37,obs24,24
89,1,1,1,1,1,2,2,2,1,1,1,1,TRUE,1,1,0,0,0,0,1,0,0,1,0,0,0,1,8901,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.25959778,-71.47029877,6883,R_eDqbEJUdasHpmU5,obs1,1
89,1,1,1,1,1,2,2,2,1,1,2,1,FALSE,1,0,1,0,0,0,0,1,0,0,0,1,0,5,8901,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.25959778,-71.47029877,6883,R_eDqbEJUdasHpmU5,obs2,2
89,1,1,1,1,1,2,2,2,1,1,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8901,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.25959778,-71.47029877,6883,R_eDqbEJUdasHpmU5,obs3,3
89,1,1,1,1,1,2,2,2,1,2,1,1,TRUE,1,0,1,0,0,0,0,0,1,0,0,1,0,1,8902,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.25959778,-71.47029877,6883,R_eDqbEJUdasHpmU5,obs4,4
89,1,1,1,1,1,2,2,2,1,2,2,1,FALSE,1,1,0,0,0,1,0,0,0,1,0,0,0,5,8902,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.25959778,-71.47029877,6883,R_eDqbEJUdasHpmU5,obs5,5
89,1,1,1,1,1,2,2,2,1,2,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8902,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.25959778,-71.47029877,6883,R_eDqbEJUdasHpmU5,obs6,6
89,1,1,1,1,1,2,2,2,1,3,1,1,TRUE,1,0,0,1,0,1,0,0,0,0,1,0,0,5,8903,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.25959778,-71.47029877,6883,R_eDqbEJUdasHpmU5,obs7,7
89,1,1,1,1,1,2,2,2,1,3,2,1,FALSE,1,0,1,0,0,0,1,0,0,1,0,0,0,10,8903,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.25959778,-71.47029877,6883,R_eDqbEJUdasHpmU5,obs8,8
89,1,1,1,1,1,2,2,2,1,3,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8903,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs9,9
89,1,1,1,1,1,2,2,2,1,4,1,1,TRUE,1,0,0,1,0,0,0,0,1,1,0,0,0,5,8904,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs10,10
89,1,1,1,1,1,2,2,2,1,4,2,1,FALSE,1,1,0,0,0,0,0,1,0,0,1,0,0,10,8904,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs11,11
89,1,1,1,1,1,2,2,2,1,4,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8904,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs12,12
89,1,1,1,1,1,2,2,2,1,5,1,1,TRUE,1,0,0,0,1,0,1,0,0,1,0,0,0,1,8905,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs13,13
89,1,1,1,1,1,2,2,2,1,5,2,1,FALSE,1,1,0,0,0,0,0,1,0,0,1,0,0,5,8905,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs14,14
89,1,1,1,1,1,2,2,2,1,5,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8905,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs15,15
89,1,1,1,1,1,2,2,2,1,6,1,2,FALSE,1,0,1,0,0,1,0,0,0,1,0,0,0,5,8906,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs16,16
89,1,1,1,1,1,2,2,2,1,6,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,1,0,0,1,8906,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs17,17
89,1,1,1,1,1,2,2,2,1,6,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8906,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs18,18
89,1,1,1,1,1,2,2,2,1,7,1,2,FALSE,1,0,0,0,1,0,0,1,0,1,0,0,0,10,8907,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs19,19
89,1,1,1,1,1,2,2,2,1,7,2,2,TRUE,1,0,0,1,0,1,0,0,0,0,0,0,1,5,8907,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs20,20
89,1,1,1,1,1,2,2,2,1,7,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8907,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs21,21
89,1,1,1,1,1,2,2,2,1,8,1,2,FALSE,1,0,1,0,0,0,0,0,1,0,1,0,0,5,8908,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs22,22
89,1,1,1,1,1,2,2,2,1,8,2,2,TRUE,1,1,0,0,0,1,0,0,0,0,0,1,0,1,8908,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs23,23
89,1,1,1,1,1,2,2,2,1,8,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8908,1,0,22,0,10,0,0,1,0,0,1,3.2,3,3,3.33,3.5,1,1,2,1,0,0,0,1,1,0,1,1,0,1,1,3,4,3,3,3,2,2,2,2,4,4,5,1,3,2,1,3,4,4,2,4,2,42.2596,-71.4703,6883,R_eDqbEJUdasHpmU5,obs24,24
90,1,2,3,3,1,3,3,2,1,1,1,1,TRUE,1,1,0,0,0,0,1,0,0,1,0,0,0,1,9001,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.23449707,-71.52269745,3857,R_ekEg6o8P5Tlsx6d,obs1,1
90,1,2,3,3,1,3,3,2,1,1,2,1,FALSE,1,0,1,0,0,0,0,1,0,0,0,1,0,5,9001,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.23449707,-71.52269745,3857,R_ekEg6o8P5Tlsx6d,obs2,2
90,1,2,3,3,1,3,3,2,1,1,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9001,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.23449707,-71.52269745,3857,R_ekEg6o8P5Tlsx6d,obs3,3
90,1,2,3,3,1,3,3,2,1,2,1,2,FALSE,1,0,1,0,0,0,0,0,1,0,0,1,0,1,9002,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.23449707,-71.52269745,3857,R_ekEg6o8P5Tlsx6d,obs4,4
90,1,2,3,3,1,3,3,2,1,2,2,2,TRUE,1,1,0,0,0,1,0,0,0,1,0,0,0,5,9002,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.23449707,-71.52269745,3857,R_ekEg6o8P5Tlsx6d,obs5,5
90,1,2,3,3,1,3,3,2,1,2,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9002,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.23449707,-71.52269745,3857,R_ekEg6o8P5Tlsx6d,obs6,6
90,1,2,3,3,1,3,3,2,1,3,1,3,FALSE,1,0,0,1,0,1,0,0,0,0,1,0,0,5,9003,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.23449707,-71.52269745,3857,R_ekEg6o8P5Tlsx6d,obs7,7
90,1,2,3,3,1,3,3,2,1,3,2,3,FALSE,1,0,1,0,0,0,1,0,0,1,0,0,0,10,9003,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.23449707,-71.52269745,3857,R_ekEg6o8P5Tlsx6d,obs8,8
90,1,2,3,3,1,3,3,2,1,3,3,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9003,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.2345,-71.5227,3857,R_ekEg6o8P5Tlsx6d,obs9,9
90,1,2,3,3,1,3,3,2,1,4,1,3,FALSE,1,0,0,1,0,0,0,0,1,1,0,0,0,5,9004,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.2345,-71.5227,3857,R_ekEg6o8P5Tlsx6d,obs10,10
90,1,2,3,3,1,3,3,2,1,4,2,3,FALSE,1,1,0,0,0,0,0,1,0,0,1,0,0,10,9004,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.2345,-71.5227,3857,R_ekEg6o8P5Tlsx6d,obs11,11
90,1,2,3,3,1,3,3,2,1,4,3,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9004,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.2345,-71.5227,3857,R_ekEg6o8P5Tlsx6d,obs12,12
90,1,2,3,3,1,3,3,2,1,5,1,1,TRUE,1,0,0,0,1,0,1,0,0,1,0,0,0,1,9005,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.2345,-71.5227,3857,R_ekEg6o8P5Tlsx6d,obs13,13
90,1,2,3,3,1,3,3,2,1,5,2,1,FALSE,1,1,0,0,0,0,0,1,0,0,1,0,0,5,9005,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.2345,-71.5227,3857,R_ekEg6o8P5Tlsx6d,obs14,14
90,1,2,3,3,1,3,3,2,1,5,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9005,1,0,34,1,10,1,0,0,1,0,0,3.2,3.17,3,3,3,1,2,2,3,0,0,0,0,1,0,0,1,0,0,0,3,3,3,4,3,2,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,43.2345,-71.5227,3857,R_ekEg6o8P5Tlsx6d,obs15,15
