id,q1,q2,q3,q4,q5,q6,q7,q8,BLOCK,choiceid,ALT,SELECT,choice,ASC,big.loss,small.loss,small.gain,big.gain,state,municipal,private,cooperative,mi1,mi4,mi8,mi10,bill,STR,white,female,age,univ_degr,income,wages,self-emp,pol_dem,pol_ind,pol_rep,coast_rec,mean_nep,mean_rel,mean_met,mean_inst,mean_mor,att_w_US,oper,const_st,wf_rec,sup,opp,dis,skep,int,af,con,cur,ap,enth,app,abuse_nep,bal_r_nep,crisis_r_nep,spaceship_nep,bau_nep,extract_r_ins,loss_r_ins,decade_r_mor,comm_rel,wild_rel,clean_inst,tech,tech_r,iden_rel,kin_rel,right_r_mor,health_rel,other_rel,kin_met,resp_met,iden_met,other_met
27,1,2,3,2,1,3,1,2,1,3,1,3,FALSE,1,1,0,0,0,0,1,0,0,0,1,0,0,5,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,3,2,3,FALSE,1,0,1,0,0,1,0,0,0,1,0,0,0,10,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,3,3,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,4,1,2,FALSE,1,1,0,0,0,0,0,0,1,1,0,0,0,5,2704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,4,2,2,TRUE,1,0,0,1,0,0,0,1,0,0,1,0,0,10,2704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,4,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,5,1,1,TRUE,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,5,2,1,FALSE,1,0,0,1,0,0,0,1,0,0,1,0,0,5,2705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,5,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,6,1,3,FALSE,1,0,1,0,0,0,1,0,0,1,0,0,0,5,2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,6,2,3,FALSE,1,1,0,0,0,1,0,0,0,0,1,0,0,1,2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,6,3,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,7,1,1,TRUE,1,0,0,0,1,0,0,1,0,1,0,0,0,10,2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,7,2,1,FALSE,1,1,0,0,0,0,1,0,0,0,0,0,1,5,2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,7,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,8,1,2,FALSE,1,0,1,0,0,0,0,0,1,0,1,0,0,5,2708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,8,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,0,1,0,1,2708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,3,2,1,3,1,2,1,8,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,1,1,1,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,1,2,1,FALSE,1,0,1,0,0,0,0,1,0,0,0,1,0,5,2801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,1,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,2,1,2,FALSE,1,0,1,0,0,0,0,0,1,0,0,1,0,1,2802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,2,2,2,TRUE,1,0,0,1,0,0,1,0,0,1,0,0,0,5,2802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,2,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,3,1,2,FALSE,1,1,0,0,0,0,1,0,0,0,1,0,0,5,2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,3,2,2,TRUE,1,0,1,0,0,1,0,0,0,1,0,0,0,10,2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,3,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,4,1,2,FALSE,1,1,0,0,0,0,0,0,1,1,0,0,0,5,2804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,4,2,2,TRUE,1,0,0,1,0,0,0,1,0,0,1,0,0,10,2804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,4,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,5,1,1,TRUE,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,5,2,1,FALSE,1,0,0,1,0,0,0,1,0,0,1,0,0,5,2805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,5,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,6,1,1,TRUE,1,0,1,0,0,0,1,0,0,1,0,0,0,5,2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,6,2,1,FALSE,1,1,0,0,0,1,0,0,0,0,1,0,0,1,2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,6,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,7,1,1,TRUE,1,0,0,0,1,0,0,1,0,1,0,0,0,10,2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,7,2,1,FALSE,1,1,0,0,0,0,1,0,0,0,0,0,1,5,2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,7,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,8,1,2,FALSE,1,0,1,0,0,0,0,0,1,0,1,0,0,5,2808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,8,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,0,1,0,1,2808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1,2,2,2,1,1,1,2,1,8,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,1,1,1,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,1,2,1,FALSE,1,0,1,0,0,0,0,1,0,0,0,1,0,5,2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,1,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,2,1,2,FALSE,1,0,1,0,0,0,0,0,1,0,0,1,0,1,2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,2,2,2,TRUE,1,0,0,1,0,0,1,0,0,1,0,0,0,5,2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,2,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,3,1,1,TRUE,1,1,0,0,0,0,1,0,0,0,1,0,0,5,2903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,3,2,1,FALSE,1,0,1,0,0,1,0,0,0,1,0,0,0,10,2903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,3,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,4,1,3,FALSE,1,1,0,0,0,0,0,0,1,1,0,0,0,5,2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,4,2,3,FALSE,1,0,0,1,0,0,0,1,0,0,1,0,0,10,2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,4,3,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,5,1,1,TRUE,1,0,0,0,1,1,0,0,0,1,0,0,0,1,2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,5,2,1,FALSE,1,0,0,1,0,0,0,1,0,0,1,0,0,5,2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,5,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,6,1,2,FALSE,1,0,1,0,0,0,1,0,0,1,0,0,0,5,2906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,6,2,2,TRUE,1,1,0,0,0,1,0,0,0,0,1,0,0,1,2906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,6,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,7,1,3,FALSE,1,0,0,0,1,0,0,1,0,1,0,0,0,10,2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,7,2,3,FALSE,1,1,0,0,0,0,1,0,0,0,0,0,1,5,2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,7,3,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,8,1,2,FALSE,1,0,1,0,0,0,0,0,1,0,1,0,0,5,2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,8,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,0,1,0,1,2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1,2,1,3,1,2,3,2,1,8,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,1,1,1,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,1,3001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,1,2,1,FALSE,1,0,1,0,0,0,0,1,0,0,0,1,0,5,3001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,1,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,2,1,2,FALSE,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,2,2,2,TRUE,1,0,0,1,0,0,1,0,0,1,0,0,0,5,3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,2,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,3,1,2,FALSE,1,1,0,0,0,0,1,0,0,0,1,0,0,5,3003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,3,2,2,TRUE,1,0,1,0,0,1,0,0,0,1,0,0,0,10,3003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,3,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,4,1,2,FALSE,1,1,0,0,0,0,0,0,1,1,0,0,0,5,3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,4,2,2,TRUE,1,0,0,1,0,0,0,1,0,0,1,0,0,10,3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,4,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,5,1,1,TRUE,1,0,0,0,1,1,0,0,0,1,0,0,0,1,3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,5,2,1,FALSE,1,0,0,1,0,0,0,1,0,0,1,0,0,5,3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,5,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,6,1,3,FALSE,1,0,1,0,0,0,1,0,0,1,0,0,0,5,3006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,6,2,3,FALSE,1,1,0,0,0,1,0,0,0,0,1,0,0,1,3006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,6,3,3,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,7,1,1,TRUE,1,0,0,0,1,0,0,1,0,1,0,0,0,10,3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,7,2,1,FALSE,1,1,0,0,0,0,1,0,0,0,0,0,1,5,3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,7,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,8,1,2,FALSE,1,0,1,0,0,0,0,0,1,0,1,0,0,5,3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,8,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,0,1,0,1,3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,2,2,1,3,1,2,1,8,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,1,1,1,TRUE,1,0,0,1,0,1,0,0,0,1,0,0,0,1,3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,1,2,1,FALSE,1,0,1,0,0,0,0,1,0,0,0,1,0,5,3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,1,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,2,1,2,FALSE,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,2,2,2,TRUE,1,0,0,1,0,0,1,0,0,1,0,0,0,5,3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,2,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,3,1,2,FALSE,1,1,0,0,0,0,1,0,0,0,1,0,0,5,3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,3,2,2,TRUE,1,0,1,0,0,1,0,0,0,1,0,0,0,10,3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,3,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,4,1,2,FALSE,1,1,0,0,0,0,0,0,1,1,0,0,0,5,3104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,4,2,2,TRUE,1,0,0,1,0,0,0,1,0,0,1,0,0,10,3104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,4,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,5,1,1,TRUE,1,0,0,0,1,1,0,0,0,1,0,0,0,1,3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,5,2,1,FALSE,1,0,0,1,0,0,0,1,0,0,1,0,0,5,3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,5,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,6,1,1,TRUE,1,0,1,0,0,0,1,0,0,1,0,0,0,5,3106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,6,2,1,FALSE,1,1,0,0,0,1,0,0,0,0,1,0,0,1,3106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,6,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,7,1,1,TRUE,1,0,0,0,1,0,0,1,0,1,0,0,0,10,3107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,7,2,1,FALSE,1,1,0,0,0,0,1,0,0,0,0,0,1,5,3107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,7,3,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,8,1,2,FALSE,1,0,1,0,0,0,0,0,1,0,1,0,0,5,3108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,8,2,2,TRUE,1,0,0,1,0,0,1,0,0,0,0,1,0,1,3108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1,2,2,2,1,1,1,2,1,8,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2,1,3,3,3,3,2,2,1,1,1,2,FALSE,1,0,0,1,0,1,0,0,0,1,0,0,0,1,3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2,1,3,3,3,3,2,2,1,1,2,2,TRUE,1,0,1,0,0,0,0,1,0,0,0,1,0,5,3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2,1,3,3,3,3,2,2,1,1,3,2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2,1,3,3,3,3,2,2,1,2,1,1,TRUE,1,0,1,0,0,0,0,0,1,0,0,1,0,1,3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
